Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240706142007,0,1003.6,49.33,21.02,53290.28,934.46
20240706143007,0,1003.53,49.62,20.79,44007.09,732.92
20240706144007,0,1003.48,49.33,20.95,41770.52,670.89
20240706145007,0,1003.45,49.44,20.57,35232.33,543.66
20240706150007,0,1003.36,49.07,20.92,31173.5,456.79
20240706151007,0,1003.41,47.95,22.32,28168,384.99
20240706152007,0,1003.37,47.15,23.16,24143.67,281.53
20240706153007,0,1003.23,46.3,24.61,21453.58,222.89
20240706154007,0,1003.16,45.07,26.56,16790.75,146.3
20240706155007,0,1003.18,41.9,32.48,10533.92,35.76
20240706160007,0,1003.24,39.1,38.6,9921.33,21.51
20240706161007,0,1003.35,38.71,40.4,11927.17,29.03
20240706162007,0,1003.32,38.23,41.18,7405.42,9.34
20240706163007,0,1003.41,37.13,44.4,6167.25,5.89
20240706164007,0,1003.36,36.09,47.51,5280.75,3.74
20240706165007,0,1003.31,35.47,50.16,6020.33,5.26
20240708090007,0,1004.63,49.28,18.78,85721.72,1278.78
20240708091007,0,1004.5,50.15,18.08,89440.71,1358.76
20240708092007,0,1004.31,51.35,16.38,94438.54,1422.56
20240708093007,0,1004.1,51.72,15.19,98206.76,1481.6
20240708094007,0,1004.04,50.71,15.42,101256.6,1526.1
20240708095007,0,1004.04,51.12,15.23,107228.15,1564.4
20240708100007,0,1004.02,52.61,14.75,113338.96,1617.07
20240708101007,0,1004.04,52.72,14.94,98316.2,1488.14
20240708102007,0,1004.05,52.2,17.01,71318.88,929.53
20240708103007,0,1004.02,49.76,19.99,66347.78,1032.2
20240708104007,0,1003.99,47.4,23.04,63772.1,917.97
20240708105007,0,1003.96,49.78,19.99,102296.45,1630.6
20240708110007,0,1003.97,52.46,17.44,115659.45,1787.48
20240708111007,0,1003.98,52.21,17.62,113542.19,1757.2
20240708112007,0,1003.93,52.5,17.16,102517.28,1606.22
20240708113007,0,1003.9,52.56,17.24,102553.58,1714.08
20240708114007,0,1003.77,51.56,18.05,103172.24,1710.34
20240708115007,0,1003.7,51.65,16.93,105570.35,1681.87
20240708120007,0,1003.5,51.52,17.15,112500.54,1667.91
20240708121007,0,1003.42,51.34,16.9,117758.2,1658.55
20240708122007,0,1003.47,50.18,18.45,117758.2,1646.21
20240708123007,0,1003.36,50.36,18.58,117758.2,1602.42
20240708124007,0,1003.35,51.82,16.71,117758.2,1548.03
20240708125007,0,1003.22,51.71,15.36,117758.2,1507.36
20240708130007,0,1003.11,52.42,15.45,117235.49,1451
20240708131007,0,1003,52.63,15.14,109007.95,1395.65
20240708132007,0,1002.86,51.69,15.31,98652.56,1338.74
20240708133007,0,1002.88,51.41,15.1,93334,1375.46
20240708134007,0,1002.9,51.36,15.8,83042.04,1311.06
20240708135007,0,1002.95,51.61,16,71577.98,1190.78
20240708140007,0,1002.92,51.42,15.71,46386.23,555.46
20240708141007,0,1002.79,50.88,16.22,47978.81,797.63
20240708142007,0,1002.87,50.09,16.45,44138.94,728.08
20240708143007,0,1002.89,45.79,22.12,20201,143.95
20240708144007,0,1002.81,42.97,26.98,13858.08,45.9
20240708145007,0,1002.79,41.16,30.96,17603.08,64.36
20240708150007,0,1002.92,40.24,33.08,20904.33,183.54
20240708151007,0,1002.95,43.72,26.06,33254,481.58
20240708152007,0,1002.93,46.97,21.22,38844.52,542.99
20240708153007,0,1002.91,43.67,27.66,22309.16,95.23
20240708154007,0,1002.78,39.41,37.21,12144.17,27.92
20240708155007,0,1002.82,37.41,41.72,11325.33,37.57
20240708160007,0,1002.85,37.33,42.98,11674.75,44.98
20240708161007,0,1002.79,36.44,45.75,9152.75,17.26
20240708162007,0,1002.95,35.14,48.54,5638.17,4.71
20240708163007,0,1003.43,34.92,50.03,7442.67,8.9
20240708164007,0,1003.56,34.6,52.03,6079.08,5.28
20240708165007,0,1003.73,34.05,54.7,6935.08,7.27
20240710090007,0,1005.35,47.72,22.32,84666.24,1252.33
20240710091007,0,1005.24,48.85,20.25,88592.58,1329.6
20240710092007,0,1005.11,48.69,20.09,93733.09,1400.91
20240710093007,0,1005.05,48.8,19.85,97691.42,1458.52
20240710094007,0,1005.02,48.67,19.95,100497.59,1508.55
20240710095007,0,1004.98,49.46,18.56,105988.3,1560.37
20240710100007,0,1004.92,49.78,18.66,112645.01,1635.26
20240710101007,0,1004.73,50.77,19.04,113300.51,1637.3
20240710102007,0,1004.66,50.44,19.58,114037.95,1656.43
20240710103007,0,1004.76,49.85,20.17,112289.95,1685.78
20240710104007,0,1004.71,49.29,21.09,112206.93,1706.57
20240710105007,0,1004.5,50.13,20.15,111781.25,1708
20240710110007,0,1004.37,50.87,19.67,110133.34,1701.69
20240710111007,0,1004.22,51.3,18.84,107961.28,1709.43
20240710112007,0,1004.01,51.31,18.85,104492.95,1706.78
20240710113007,0,1003.9,51.37,19.05,100849.6,1692.56
20240710114007,0,1003.71,50.43,20.13,100791.92,1697.9
20240710115007,0,1003.56,50.06,20.63,104629.51,1689.89
20240710120007,0,1003.39,50.02,20.88,112437.47,1668.08
20240710121007,0,1003.21,50.7,20.05,117758.2,1631.69
20240710122007,0,1003.09,51.06,19.15,117758.2,1606.74
20240710123007,0,1002.9,51.08,19.14,117758.2,1569.37
20240710124007,0,1002.78,51.23,19,117758.2,1522.39
20240710125007,0,1002.63,52.3,17.38,117758.2,1470.05
20240710130007,0,1002.48,53.73,16.15,117578.69,1420.46
20240710131007,0,1002.34,53.15,17.7,109904.6,1371.12
20240710132007,0,1002.19,51.82,19.43,99011.58,1308.82
20240710133007,0,1002.07,50.55,20.23,89627.59,1238.42
20240710134007,0,1001.94,50.06,21.05,79645.94,1167.62
20240710135007,0,1001.82,51.07,20.05,68849.78,1061.15
20240710140007,0,1001.73,51.3,19.91,59868.1,972.36
20240710141007,0,1001.63,51.4,19.99,54099.05,920.34
20240710142007,0,1001.55,51.83,19.61,49261.69,826.52
20240710143007,0,1001.59,51.62,19.56,39913.54,532.17
20240710144007,0,1001.61,49.31,22.23,33232.58,469.44
20240710145007,0,1001.7,45.46,27.75,20186.75,98.37
20240710150007,0,1001.71,42.69,32.84,15577.42,36.94
20240710151007,0,1001.63,41.43,35.89,19386.25,161.55
20240710152007,0,1001.65,40.88,37.13,11417.5,33.6
20240710153007,0,1001.59,39.32,40.12,13641.83,70.87
20240710154007,0,1001.67,39.19,40.54,17594.58,119.26
20240710155007,0,1001.77,38.96,41.29,11392.25,55.52
20240710160007,0,1001.96,36.49,48.43,5877.58,4.46
20240710161007,0,1001.99,35.38,52.46,5576.5,4.61
20240710162007,0,1001.95,34.64,55.14,4195.5,2.64
20240710163007,0,1002.23,34,57.36,3093.75,1.08
20240710164007,0,1002.24,33.22,61.32,2573.83,0.73
20240710165007,0,1002.21,32.8,62.58,2572.67,0.76
20240711090007,0,1002.78,46.06,26.35,84139.93,1261.13
20240711091007,0,1002.68,46.42,25.99,89362.37,1375.74
20240711092007,0,1002.56,46.8,24.91,93199.59,1402.74
20240711093007,0,1002.45,47.5,24.07,99250.56,1507.6
20240711094007,0,1002.28,48,23.15,102080.64,1560.76
20240711095007,0,1002.1,48.8,21.42,107655.99,1605.87
20240711100007,0,1002.01,49.08,20.88,111563.83,1641.52
20240711101007,0,1001.91,49.67,19.85,113633.11,1667.59
20240711102007,0,1001.76,50.26,18.77,114424.63,1684.39
20240711103007,0,1001.65,50.25,19.42,92678.5,1431.57
20240711104007,0,1001.54,50.88,20.61,116323.03,1851.72
20240711105007,0,1001.46,50.23,21.37,85916.68,1230.71
20240711110007,0,1001.34,50.57,21.02,110810.58,1734.87
20240711111007,0,1001.19,50.08,21.45,107453.66,1725.73
20240711112007,0,1001.04,50.59,21.5,103665.49,1710.82
20240711113007,0,1000.91,50.88,20.81,100279.09,1708.44
20240711114007,0,1000.75,50.11,21.71,100788.33,1713.77
20240711115007,0,1000.62,50.27,21.89,105638.64,1700.16
20240711120007,0,1000.51,50.34,21.75,113552.43,1673.76
20240711121007,0,1000.38,49.95,22.3,117758.2,1655.35
20240711122007,0,1000.31,49.98,22.55,117758.2,1625.78
20240711123007,0,1000.35,50.26,22.26,117758.2,1591.37
20240711124007,0,1000.3,50.88,21.24,117758.2,1544.77
20240711125007,0,1000.15,50.43,21.51,110953.25,1389.13
20240711130007,0,1000.08,50.27,21.85,117379.24,1468.67
20240711131007,0,999.97,51.06,20.81,110443.66,1402.49
20240711132007,0,999.87,51.6,19.8,99933.2,1326.46
20240711133007,0,999.84,52.02,19.2,92746.78,1309.37
20240711134007,0,999.81,52.07,19.46,82689.67,1235.79
20240711135007,0,999.77,52.18,19.08,72140.4,1143.57
20240711140007,0,999.76,52.1,19.16,59337.13,901.11
20240711141007,0,999.69,49.6,22.22,39438.65,468.78
20240711142007,0,999.48,46.98,25.94,24374.05,127.72
20240711143007,0,999.42,44.14,30.92,23218.75,102.25
20240711144007,0,999.39,42.14,34.92,25018.5,105.06
20240711145007,0,999.39,42.12,35.26,25310.08,112.65
20240711150007,0,999.32,41.89,34.98,25414.83,115.59
20240711151007,0,999.3,42.37,34.66,23238.42,97.28
20240711152007,0,999.37,40.97,37.04,19170.58,69.89
20240711153007,0,999.35,40.11,38.05,15443.5,47.09
20240711154007,0,999.35,39.69,40.36,17146.08,54.99
20240711155007,0,999.44,39.46,41.39,18209.25,62.59
20240711160007,0,999.45,38.88,43.26,16581.08,52.63
20240711161007,0,999.5,38.38,44.68,16615.33,50.51
20240711162007,0,999.54,37.9,45.38,14357.08,39.3
20240711163007,0,999.58,38.08,45.94,13732.92,35.64
20240711164007,0,999.69,37.47,47.53,13291,32.53
20240711165007,0,999.88,36.66,50.16,8452,14.45
20240713090007,0,1001.51,47.85,25.54,85662.42,1290.13
20240713091007,0,1001.43,48.87,23.62,87920.92,1323.96
20240713092007,0,1001.39,49.53,22.58,93158.08,1381.53
20240713093007,0,1001.32,50.37,21.4,98109.91,1465.78
20240713094007,0,1001.27,51.81,19.74,100839.72,1504.2
20240713095007,0,1001.25,52.72,18.2,89433.73,1265.17
20240713100007,0,1001.18,53.36,17.3,109014.07,1696.29
20240713101007,0,1001.1,53.66,16.61,108747.59,1562.1
20240713102007,0,1001.05,53.09,16.75,52217.98,588.01
20240713103007,0,1000.96,51.72,18.47,101998.09,1669.89
20240713104007,0,1000.91,54.18,16.76,117091.56,1785.93
20240713105007,0,1000.87,54.9,15.96,116762.55,1767.5
20240713110007,0,1000.8,55.78,15.24,115693.59,1752.02
20240713111007,0,1000.71,55.28,15.63,113541.47,1766.56
20240713112007,0,1000.74,54.97,15.81,109278.38,1764.6
20240713113007,0,1000.71,53.47,17.08,98810.87,1616.23
20240713114007,0,1000.7,52.3,18.39,101557.75,1722.94
20240713115007,0,1000.72,51.68,19.35,105063.45,1703.59
20240713120007,0,1000.65,52.43,18.35,113329.26,1682.77
20240713121007,0,1000.56,52.67,18.31,117758.2,1633.67
20240713122007,0,1000.51,53.02,17.76,117758.2,1610.33
20240713123007,0,1000.44,52.78,17.82,117758.2,1592.64
20240713124007,0,1000.47,53.04,17.45,117758.2,1564.87
20240713125007,0,1000.47,52.27,17.81,117758.2,1506.46
20240713130007,0,1000.51,50.98,19.26,117643.02,1465.84
20240713131007,0,1000.38,52.23,18.03,110373.94,1410.39
20240713132007,0,1000.32,52.8,17.48,103041.07,1413.92
20240713133007,0,1000.25,50.85,19.59,76759.62,961.75
20240713134007,0,1000.21,48.84,22.51,48559,452.59
20240713135007,0,1000.3,47.04,24.81,54443.31,637.96
20240713140007,0,1000.41,45.25,27.52,43980.15,428.04
20240713141007,0,1000.4,43.46,31.07,36834.67,344.62
20240713142007,0,1000.39,44.64,29.2,48759.03,686.93
20240713143007,0,1000.36,46.42,26.66,42287.7,547.4
20240713144007,0,1000.49,45.02,28.5,37976.48,293.95
20240713145007,0,1000.48,42.98,31.8,34259.29,211.6
20240713150007,0,1000.62,41.38,35.5,30872.33,165.46
20240713151007,0,1000.68,40.37,37.31,26087.5,119.77
20240713152007,0,1000.71,39.9,38.63,28368.17,157.63
20240713153007,0,1000.8,41.14,36.55,28185.08,203.98
20240713154007,0,1000.72,40.83,37.11,16746.92,54.83
20240713155007,0,1000.73,38.82,41.86,20060.92,68.31
20240713160007,0,1000.86,38.33,43.2,16076.08,53.22
20240713161007,0,1001.09,37.52,44.98,15525.08,46.95
20240713162007,0,1001.19,36.73,47.68,9189.17,15.84
20240713163007,0,1001.39,36.15,49.12,7501.25,10.02
20240713164007,0,1001.5,35.28,52.3,6744.42,6.96
20240713165007,0,1001.29,34.29,55.96,4794.33,3.51
20240715090007,0,1006.22,48.41,22.87,91934.77,1436.17
20240715091007,0,1006.18,50.81,19.87,95634.72,1478.87
20240715092007,0,1006.08,51.98,18.08,101837.88,1538.19
20240715093007,0,1006.13,51.79,17.76,105425.7,1597.95
20240715094007,0,1006.19,50.19,19.5,101353.81,1504.64
20240715095007,0,1006.12,51.29,18.74,93477.21,1261.03
20240715100007,0,1006.09,52.82,17.13,97477.77,1330.75
20240715101007,0,1006.05,53.57,16.07,103738.08,1467.88
20240715102007,0,1005.91,53.39,16.06,92994.03,1240.58
20240715103007,0,1005.83,53.04,16.82,111246.32,1629.88
20240715104007,0,1005.79,54.58,15.16,81275.74,1064.64
20240715105007,0,1005.71,51.92,18.23,59948.9,634.26
20240715110007,0,1005.64,50.84,19.15,95168.77,1378.52
20240715111007,0,1005.58,51.5,17.45,111021.53,1742.98
20240715112007,0,1005.48,52.53,16.25,104556.74,1691.74
20240715113007,0,1005.37,52.79,15.65,98596.32,1626.26
20240715114007,0,1005.27,51.05,17.31,98149.98,1630.38
20240715115007,0,1005.26,51.05,16.73,104784.76,1688.67
20240715120007,0,1005.19,50.83,17.06,112725.33,1661
20240715121007,0,1005.14,51.42,16.69,117758.2,1620.29
20240715122007,0,1005.12,51.87,16.19,117758.2,1558.9
20240715123007,0,1005.05,50.72,17.23,117002.25,1555.2
20240715124007,0,1005.11,50.48,17.58,86036.89,1047.66
20240715125007,0,1005.11,48.31,20.39,66162.74,691.23
20240715130007,0,1005.09,47.75,22.29,96880.49,1297.44
20240715131007,0,1005.04,49.28,20.67,87377.54,1179.6
20240715132007,0,1005.02,49.39,20.33,62898.15,728.18
20240715133007,0,1004.96,48.61,21.21,75158.62,997.99
20240715134007,0,1004.87,46.79,23.96,52113.1,635.56
20240715135007,0,1004.66,50.09,19.77,77280.72,1214.63
20240715140007,0,1004.62,51.9,17.46,67772.2,1102.72
20240715141007,0,1004.57,51.41,17.73,52859.98,779.55
20240715142007,0,1004.39,50.79,18.42,34040.52,460.02
20240715143007,0,1004.37,48.06,21.56,44316.68,713.5
20240715144007,0,1004.23,49.74,19.32,43285.46,697.8
20240715145007,0,1004.16,48.97,20.47,24542.62,265.77
20240715150007,0,1004.3,44.75,26.19,15693.5,39.84
20240715151007,0,1004.31,43.68,28.67,28449.25,316.96
20240715152007,0,1004.23,43.01,29.58,14629.67,35.99
20240715153007,0,1004.22,40.95,33.22,12228.33,23.91
20240715154007,0,1004.23,40.05,35.12,15332.33,69.35
20240715155007,0,1004.18,39.23,37.51,12441.67,26.8
20240715160007,0,1004.25,38.37,39.68,11201.66,20.34
20240715161007,0,1004.33,37.76,40.98,11562.75,25.69
20240715162007,0,1004.38,37.17,42.42,11056.92,19.8
20240715163007,0,1004.43,36.9,43.27,11595.16,21.98
20240715164007,0,1004.5,36.6,44.51,10746,19.59
20240715165007,0,1004.5,36.13,47.18,10647.92,20.12
20240718090007,0,1006.6,47.75,19.24,85067.3,1264.95
20240718091007,0,1006.55,49.15,17.47,89698.38,1337.68
20240718092007,0,1006.45,49.74,16.81,96019.43,1403.41
20240718093007,0,1006.29,49.64,16.95,99311.48,1459.7
20240718094007,0,1006.15,50.01,16.63,102124.13,1509.82
20240718095007,0,1006.01,49.3,17.3,106531.32,1559.21
20240718100007,0,1005.9,50.7,16,109141.64,1593.77
20240718101007,0,1005.76,51.88,15.1,111138.51,1618.96
20240718102007,0,1005.66,52.32,14.65,113092.97,1633.66
20240718103007,0,1005.56,52.18,15.05,112807.45,1647.15
20240718104007,0,1005.53,53.25,14.14,113115.43,1666.38
20240718105007,0,1005.36,53.64,13.91,112684.72,1651.17
20240718110007,0,1005.19,53.45,14.92,111429.06,1694.61
20240718111007,0,1005.12,52.3,15.8,108748.66,1706.67
20240718112007,0,1005.07,51.93,16.08,103537.19,1698.91
20240718113007,0,1004.96,51.58,16.41,99456.13,1705.04
20240718114007,0,1004.88,50.99,17.4,97684.77,1703.5
20240718115007,0,1004.73,51.38,17.28,101332.78,1680.09
20240718120007,0,1004.61,52.15,16.4,110674.91,1658.89
20240718121007,0,1004.48,51.53,17.08,117544.37,1642.55
20240718122007,0,1004.35,51.52,16.87,117758.2,1620.58
20240718123007,0,1004.3,51.89,16.34,117758.2,1583.47
20240718124007,0,1004.21,52.09,16.18,117758.2,1536.09
20240718125007,0,1004.1,52.68,15.78,117758.2,1485.18
20240718130007,0,1004.02,52.47,16.06,117758.2,1446.31
20240718131007,0,1003.89,51.66,17.05,115227.3,1388.53
20240718132007,0,1003.79,52.56,16.3,104189.99,1321.94
20240718133007,0,1003.75,52.71,16.6,94548.51,1250.3
20240718134007,0,1003.68,52.59,17.03,83637.88,1171.77
20240718135007,0,1003.58,52.12,17.44,73016.19,1087.78
20240718140007,0,1003.54,51.01,18.45,63863.27,1002.5
20240718141007,0,1003.5,50.63,18.95,56115.15,912.3
20240718142007,0,1003.46,50.83,18.96,50103.16,824.38
20240718143007,0,1003.37,50.22,19.85,44867.43,728.71
20240718144007,0,1003.32,49.52,20.78,40286.87,634.51
20240718145007,0,1003.3,49.36,20.97,29084.83,373.96
20240718150007,0,1003.34,46.77,24.48,29783.58,429.75
20240718151007,0,1003.36,45.23,26.93,16404.75,107.71
20240718152007,0,1003.38,43.53,30.32,28025.33,304.3
20240718153007,0,1003.28,45.45,27.13,27866.5,328.24
20240718154007,0,1003.28,44.74,27.95,30324.41,280.62
20240718155007,0,1003.26,45.24,27.45,25571.25,214.6
20240718160007,0,1003.41,43.14,31.79,18955.84,101.15
20240718161007,0,1003.53,41.6,35.51,14163.25,56.79
20240718162007,0,1003.59,40.29,38.39,11753.33,25.2
20240718163007,0,1003.68,38.74,42.17,6998.17,7.88
20240718164007,0,1003.63,38.01,43.36,6621.33,7.15
20240718165007,0,1003.64,37.49,45.18,5323.67,3.85
20240719090007,0,1004.61,49.26,19.91,85254.53,1266.66
20240719091007,0,1004.65,49.27,19.62,88823.3,1344.72
20240719092007,0,1004.61,49.92,18.56,94526.77,1407.56
20240719093007,0,1004.54,50.43,17.9,97882.43,1462.79
20240719094007,0,1004.48,52.26,15.99,100996.05,1506.02
20240719095007,0,1004.4,51.44,16.41,105242.42,1554.46
20240719100007,0,1004.28,50.6,17.52,106953.05,1590.44
20240719101007,0,1004.17,50.25,17.87,109118.1,1619.73
20240719102007,0.07,1004.12,51.65,16.14,110806.62,1644.89
20240719103007,0,1004.12,53.92,14.1,111150.73,1652.82
20240719104007,0,1004.08,52.76,15.29,111967.41,1686.11
20240719105007,0,1003.98,51.77,16.46,112717.24,1693.24
20240719110007,0,1003.89,52.24,15.94,111928.06,1698.92
20240719111007,0,1003.84,52.58,15.1,109241.19,1706.61
20240719112007,0,1003.74,51.94,15.76,103875,1715.3
20240719113007,0,1003.6,52.56,15.43,100231.84,1693.94
20240719114007,0,1003.44,52.63,15.36,98562.72,1683.01
20240719115007,0,1003.37,52.56,15.17,101585.42,1668.97
20240719120007,0,1003.27,52.36,15.36,110611.49,1659.61
20240719121007,0,1003.13,51.35,15.92,117660.27,1642.04
20240719122007,0,1003.09,51.45,16.07,117758.2,1616.47
20240719123007,0,1003.03,52.28,15.76,117758.2,1575.23
20240719124007,0,1002.89,53.08,14.37,117758.2,1541.7
20240719125007,0,1002.77,52.71,14.66,117758.2,1498.88
20240719130007,0,1002.7,52.34,15.24,117758.2,1442.64
20240719131007,0,1002.57,52.11,15.64,115699.34,1397.38
20240719132007,0,1002.5,51.62,16.12,104741.99,1331.62
20240719133007,0,1002.41,51.6,16.6,94877.51,1253.96
20240719134007,0,1002.37,50.28,17.77,84325.37,1193.79
20240719135007,0,1002.29,49.8,18.5,73693.8,1094.32
20240719140007,0,1002.27,49.92,18.47,64547.52,1013.09
20240719141007,0,1002.26,50.45,18.1,56807.12,927.66
20240719142007,0,1002.2,50.49,18.06,50516.44,835.19
20240719143007,0,1002.19,50.56,18.12,45501.19,745.42
20240719144007,0,1002.05,50.26,17.85,40868.34,648.72
20240719145007,0,1002,49.9,18.45,36569.83,566.43
20240719150007,0,1002.06,48.22,20.9,33365,482.22
20240719151007,0,1002.13,46.75,22.64,23776.67,268.35
20240719152007,0,1002.14,46.08,23.97,27022.33,334.58
20240719153007,0,1002.12,45.63,25.06,19432.5,169.15
20240719154007,0,1002.14,42.72,30.56,14327.25,94.15
20240719155007,0,1002.25,41.88,31.39,11370.75,45.64
20240719160007,0,1002.35,40.11,35.02,12468.42,36.98
20240719161007,0,1002.42,38.92,38.65,9957.17,17.13
20240719162007,0,1002.44,38.32,40.19,11501.83,26.56
20240719163007,0,1002.49,38.98,38.69,15175.25,47.08
20240719164007,0,1002.52,39.41,38.03,10717.92,21.75
20240719165007,0,1002.66,38.73,40.15,8140,12.54
20240721090007,0,1003.96,50.87,18.19,77704.6,1036.42
20240721091007,0,1004.02,50.08,18.6,72798.95,919.86
20240721092007,0,1004,49.2,19.62,81762.66,1128.73
20240721093007,0,1003.96,48.37,20.52,63724.01,713.12
20240721094007,0,1004.07,46.89,22.64,52111.53,450.31
20240721095007,0,1004.05,47.58,21.91,75674.49,935.35
20240721100007,0,1003.92,50.17,19.07,90781.36,1257.2
20240721101007,0,1003.84,52.38,16.74,113821.6,1735.33
20240721102007,0,1003.8,54.21,14.77,112031.38,1701.82
20240721103007,0,1003.89,53.59,15.38,90951.7,1221.75
20240721104007,0,1003.93,50.89,18.32,91310.9,1269.19
20240721105007,0,1003.94,50.12,19.55,113323.87,1754.5
20240721110007,0,1003.98,49.63,20.41,117758.2,1865.01
20240721111007,0,1003.96,52.02,17.62,106012.21,1622.69
20240721112007,0,1003.96,50.07,19.61,93749.44,1456.19
20240721113007,0,1003.88,49.14,20.91,98922.64,1652.87
20240721114007,0,1003.81,49.77,19.79,103909.32,1763.6
20240721115007,0,1003.84,48.64,21.2,103404.4,1701.07
20240721120007,0,1003.86,48.69,21.29,105626.6,1579.67
20240721121007,0,1003.9,49.39,20.4,111619.53,1530.22
20240721122007,0,1003.88,48.84,21.13,117758.2,1649.77
20240721123007,0,1003.84,49.36,21.39,117758.2,1613.86
20240721124007,0,1003.74,50.86,19.13,117758.2,1575.9
20240721125007,0,1003.6,50.31,19.51,91052.1,1160.74
20240721130007,0,1003.51,46.18,24.35,98630.72,1279.99
20240721131007,0,1003.46,44.01,27.43,89612.79,1156.5
20240721132007,0,1003.36,44.96,25.56,72797.31,965.09
20240721133007,0,1003.46,45.34,25.52,83996.55,1258.9
20240721134007,0,1003.46,47.08,21.52,91000.04,1290.3
20240721135007,0,1003.32,49.66,18.88,76979.74,1141.85
20240721140007,0,1003.29,49.26,19.32,65866.25,1015.78
20240721141007,0,1003.24,50.52,18.1,58133.39,925.72
20240721142007,0,1003.21,51.22,17.31,51985.57,839.02
20240721143007,0,1003.22,48.59,21.21,33961.17,463.65
20240721144007,0,1003.08,48.61,21.32,43695.33,698.15
20240721145007,0,1002.9,46.98,23.56,19930.73,209.17
20240721150007,0,1002.91,42.47,31.08,13900.33,72.27
20240721151007,0,1002.84,40.8,34.45,12150.67,46.51
20240721152007,0,1002.83,39.82,37.26,11553.58,33.66
20240721153007,0,1002.78,38.83,39.14,10031.75,19.96
20240721154007,0,1002.71,37.98,41.68,12416.75,74.62
20240721155007,0,1002.64,40.47,36.36,16195.92,107.94
20240721160007,0,1002.49,39.07,40.56,11235.83,22.94
20240721161007,0,1002.36,37.7,45.13,8280.5,14.7
20240721162007,0,1002.47,36.71,49.35,8431.08,12.44
20240721163007,0,1002.6,36.54,49.85,11088.08,21.69
20240721164007,0,1002.72,36.18,49.57,7948.58,9.84
20240721165007,0,1002.81,35.45,51.84,6643.92,7.41
20240722090007,0,1002.71,49.6,20.62,85367.38,1252.24
20240722091007,0,1002.62,48.76,20.98,89702.34,1334.92
20240722092007,0,1002.57,47.12,22.58,94330.01,1396.7
20240722093007,0,1002.44,46.34,24.03,98132.91,1456.53
20240722094007,0,1002.38,46.1,24.7,101702.4,1516.05
20240722095007,0,1002.36,47.58,22.25,105754.35,1558.72
20240917090007,0,1003.92,44.8,56.67,102954.82,1526.65
20240917091007,0,1003.88,45.56,52.57,103009.63,1596.86
20240917092007,0,1003.85,46.73,49.11,101803.56,1648.94
20240917093007,0,1003.73,47.35,46.2,102222.06,1685.92
20240917094007,0,1003.64,48.51,43.1,104451.62,1707.54
20240917095007,0,1003.5,49.56,38.8,106992.22,1732.63
20240917100007,0,1003.38,50.52,34.97,110954.33,1731.6
20240917101007,0,1003.27,51.99,30.03,115185.61,1733.2
20240917102007,0,1003.16,52.41,28.71,117691.72,1750.06
20240917103007,0,1003.02,52.13,26.8,117758.2,1756.22
20240917104007,0,1002.89,51.91,25.49,117697.82,1771.02
20240917105007,0,1002.81,51.76,23.8,114315.56,1764.55
20240917110007,0,1002.65,52.09,23.08,109609.01,1765.49
20240917111007,0,1002.62,51.06,23.43,107559.85,1779.52
20240917112007,0,1002.64,49.84,24.74,110297.75,1794.73
20240917113007,0,1002.59,48.41,26.84,112550.31,1789.69
20240917114007,0,1002.43,49.29,26.14,116908.81,1789.35
20240917115007,0,1002.35,49.11,26.17,117758.2,1796.71
20240917120007,0,1002.3,48.59,26.75,117758.2,1822.9
20240917121007,0,1002.21,47.74,28.15,117758.2,1844.96
20240917122007,0,1002.15,46.56,28.98,117758.2,1839.25
20240917123007,0,1002.04,46.68,28.98,117758.2,1790.87
20240917124007,0,1001.93,44.73,32.6,112485.63,1660.53
20240917125007,0,1001.88,44.17,34.86,117758.2,1673.97
20240917130007,0,1001.67,44.08,36.48,117587.5,1583.52
20240917131007,0,1001.49,43.18,39.37,114079.63,1520.74
20240917132007,0,1001.36,43.07,41.06,111237.88,1478.3
20240917133007,0,1001.3,42.87,42.39,107355.37,1369.26
20240917134007,0,1001.2,43.11,44.03,107014.32,1341.45
20240917135007,0,1001.24,38.84,53.98,24700.36,193.04
20240917140007,0,1001.13,38.74,56.12,89854.54,1020.99
20240917141007,0,1001.06,41.06,51.2,94468.9,1105.09
20240917142007,0,1000.94,41.75,49,72391.61,756.85
20240917143007,0,1000.85,39.84,53.18,51642.2,476.75
20240917144007,0,1000.79,39.93,53.12,64542.14,611.24
20240917145007,0,1000.78,40.38,52.15,60307.74,500.21
20240917150007,0,1000.74,39.45,54.36,30474.86,178.9
20240917151007,0,1000.75,37.19,61.02,19354.42,64.73
20240917152007,0,1000.75,36.35,65.21,19092.42,67.03
20240917153007,0,1000.82,35.75,65.6,19344.08,101.95
20240917154007,0,1000.8,35.25,66.77,14689.42,37.85
20240917155007,0,1000.78,34.19,76.2,14979.17,41.6
20240917160007,0,1000.88,33.84,81.88,16119.83,45.77
20240917161007,0,1000.87,33.53,83.84,14770.08,38.76
20240917162007,0,1000.9,33.05,88.1,10220,17.1
20240917163007,0,1000.88,31.83,94.3,5839.17,4.45
20240917164007,0,1000.85,31.21,99.96,4552.5,2.5
20240917165007,0,1000.81,31.2,100,5210.58,4.19
20240919090007,0,999.88,44.96,42.76,104064.93,1488.64
20240919091007,0,999.83,45.41,41.55,103842.84,1555.54
20240919092007,0,999.75,45.82,40.22,103005.67,1611.06
20240919093007,0,999.61,46.06,39.7,103902.31,1658.64
