Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240700000000 ,0,1007.93,33.28,100,4532.75,3.81
20240700000000 ,0,1007.85,32.99,100,3435.92,2.28
20240700000000 ,0,1007.87,32.99,100,3353.08,2.13
20240700000000 ,0,1007.89,32.91,100,3183.25,1.84
20240700000000 ,0,1007.85,32.61,100,3099.33,1.63
20240700000000 ,0,1008.02,32.81,100,3107.42,1.53
20240700000000 ,0,1008.15,32.67,100,2946,1.41
20240700000000 ,0,1008.07,32.6,100,2770.08,1.23
20240700000000 ,0,1008.05,32.54,100,2754.42,1.23
20240700000000 ,0,1008.11,32.48,100,2159.92,0.61
20240700000000 ,0,1008.16,32.36,100,2051.42,0.59
20240700000000 ,0,1008.18,32.42,100,2074,0.59
20240700000000 ,0,1007.63,45.19,43.45,117705.73,1604.43
20240700000000 ,0,1007.68,43.62,49,115099.72,1613.91
20240700000000 ,0,1007.63,43.53,50.02,117438.53,1665.33
20240700000000 ,0,1007.44,43.92,48.1,117758.2,1667.86
20240700000000 ,0,1007.38,44.35,46.2,117758.2,1670.3
20240700000000 ,0,1007.23,44.11,46.44,117758.2,1682.51
20240700000000 ,0,1007.19,43.82,46.67,117758.2,1684.77
20240700000000 ,0,1007.18,43.12,50.24,117758.2,1691.46
20240700000000 ,0,1007.15,42.01,54.25,117758.2,1704.69
20240700000000 ,0,1007,41.8,54.99,117637.63,1697.66
20240700000000 ,0,1006.92,42.33,54.94,114367.13,1675.21
20240700000000 ,0,1006.85,41.74,57.74,108732.85,1655.47
20240700000000 ,0,1006.78,41.43,59.72,108027.94,1697.08
20240700000000 ,0,1006.66,41.31,61.98,105186.36,1681.01
20240700000000 ,0,1006.62,40.61,65.82,101790.98,1669.55
20240700000000 ,0,1006.61,40.4,67.84,99349.75,1638.85
20240700000000 ,0,1006.43,40.33,69.38,95937.49,1574.8
20240700000000 ,0,1006.35,39.84,72.47,79789.16,1272.55
20240700000000 ,0,1006.24,40.16,71.48,86339.12,1398.7
20240700000000 ,0,1006.2,39.4,74.35,81453.24,1314.61
20240700000000 ,0,1006.23,39.17,76.34,54722.71,923.61
20240700000000 ,0,1006.24,36.57,92.96,26901.5,239.46
20240700000000 ,0,1006.12,34.46,100,5296,6.3
20240700000000 ,0,1006.14,33.61,100,4939.25,5.33
20240700000000 ,0,1006.03,33.47,100,4737.83,4.87
20240700000000 ,0,1005.97,33.3,100,4545.67,4.34
20240700000000 ,0,1005.89,33.21,100,4508.5,4.19
20240700000000 ,0,1005.93,33.29,100,4415.75,4.1
20240700000000 ,0,1005.88,33.05,100,4296.25,3.77
20240700000000 ,0,1005.89,33.23,100,4136.92,3.47
20240700000000 ,0,1005.87,33.21,100,4225.83,3.58
20240700000000 ,0,1005.76,33.12,100,4298.83,3.83
20240700000000 ,0,1005.6,33.33,100,4575,4.44
20240700000000 ,0,1005.53,33.28,100,5036.92,5.22
20240700000000 ,0,1005.49,33.13,100,5244.83,5.8
20240700000000 ,0,1005.47,33.26,100,5476.33,6.3
20240700000000 ,0,1005.33,33.3,100,6047.67,7.92
20240700000000 ,0,1005.42,33.22,100,5994.58,7.59
20240700000000 ,0,1005.4,33.06,100,4710.5,4.47
20240700000000 ,0,1005.44,32.95,100,4603.08,4.36
20240700000000 ,0,1005.46,33.18,100,8900.75,19.18
20240700000000 ,0,1005.53,33.55,100,10333.08,24.54
20240700000000 ,0,1005.61,33.34,100,9393.33,20.7
20240700000000 ,0,1005.63,33.28,100,8462.33,17
20240700000000 ,0,1005.59,33.35,100,9371,21.71
20240700000000 ,0,1005.64,33.68,100,10167.83,26.16
20240700000000 ,0,1005.74,33.6,100,7469.33,13.57
20240700000000 ,0,1005.92,33.39,100,6520.83,10.06
20240100000000 ,0,1024.42,19,65.3,5758.17,7.23
20240100000000 ,0,1024.45,19.01,65.15,5778.75,7.81
20240100000000 ,0,1024.54,19.15,64.65,7257.17,11.54
20240100000000 ,0,1024.62,19.3,64.67,7517.17,12.46
20240100000000 ,0,1024.56,19.45,64.39,7619.08,13.21
20240100000000 ,0,1024.47,19.65,64.39,11013.58,25.53
20240100000000 ,0,1024.31,20.26,63.98,15059,47.37
20240100000000 ,0,1024.25,20.98,62.44,16462.25,58.65
20240100000000 ,0,1024.19,21.49,61.07,15433.92,54.15
20240100000000 ,0,1024.13,20.89,60.04,8632.25,16.41
20240100000000 ,0,1024.16,20.34,61.9,11667.33,30.63
20240100000000 ,0,1024,20.4,61.13,11000,27.1
20240100000000 ,0,1023.82,20.47,61.4,11711.83,30.46
20240100000000 ,0,1023.66,20.61,60.28,11893.67,31.45
20240100000000 ,0,1023.5,20.55,60.1,9257,19.45
20240100000000 ,0,1023.25,20.52,61.12,10974.42,26.58
20240100000000 ,0,1023.08,20.52,61.13,10979.83,27.33
20240100000000 ,0,1022.82,20.31,62.09,9592.58,20.83
20240100000000 ,0,1022.62,20.19,63.32,11326.08,29.45
20240100000000 ,0,1022.47,20.66,63.1,13682.75,41.75
20240100000000 ,0,1022.24,20.6,61.69,10262.83,23.73
20240100000000 ,0,1022.19,20.13,62.3,8294.17,15.44
20240100000000 ,0,1022.02,19.75,62.8,6031.67,8.46
20240100000000 ,0,1021.88,19.46,63.25,5408,6.87
20240100000000 ,0,1021.89,19.25,63.38,4619.75,4.9
20240100000000 ,0,1021.72,19.02,63.83,4267.17,4.06
20240100000000 ,0,1021.65,18.86,64.22,3849.5,3.36
20240100000000 ,0,1021.59,18.73,64.68,3835.67,3.35
20240100000000 ,0,1021.5,18.61,64.71,3976.42,3.66
20240100000000 ,0,1021.4,18.65,64.77,4373.67,4.38
20240100000000 ,0,1021.34,18.7,64.69,4382.5,4.47
20240100000000 ,0,1021.31,18.79,64.76,4331.25,4.41
20240100000000 ,0,1021.34,18.8,64.55,4171.17,4.15
20240100000000 ,0,1021.23,18.82,64.37,4014.58,3.79
20240100000000 ,0,1021.19,18.92,64.28,4337.08,4.44
20240100000000 ,0,1021.1,18.98,64.26,4239.5,4.44
20240100000000 ,0,1021.01,19.05,64.9,4781.92,5.43
20240100000000 ,0,1020.96,19.02,65.21,4126.42,4.22
20240100000000 ,0,1021.08,18.99,64.91,3092.08,2.55
20240100000000 ,0,1021.25,18.63,64.84,1236,0.46
20240100000000 ,0,1021.47,18.27,65.99,1128.92,0.36
20240100000000 ,0,1021.59,18.2,66.37,1137.83,0.37
20240100000000 ,0,1021.64,18.2,65.98,1100.66,0.36
20240100000000 ,0,1021.66,18.19,66.1,976.67,0.3
20240100000000 ,0,1021.85,18.1,66.12,735.5,0.16
20240100000000 ,0,1022.04,18.1,65.94,548.67,0.12
20240100000000 ,0,1022.12,18,65.48,366.75,0.06
20240100000000 ,0,1022.24,17.93,65.59,246.5,0.03
20240100000000 ,0,1021.36,19.85,69.88,13334.58,35.7
20240100000000 ,0,1021.29,21.24,67.86,12296.83,30.58
20240100000000 ,0,1021.19,23.06,64.85,46623,424.3
20240100000000 ,0,1021.08,28.61,57.86,89183.94,1485.06
20240100000000 ,0,1020.99,34.18,46.7,90231.51,1556.72
20240100000000 ,0,1020.86,36.7,41.19,90510.21,1583.37
20240100000000 ,0,1020.73,37.91,37.98,88809.29,1628.66
20240100000000 ,0,1020.62,38.72,36.51,87697.2,1631.86
20240100000000 ,0,1020.44,39.48,35.15,85385.88,1601.9
20240100000000 ,0,1020.31,39.7,34.91,83711.01,1614.33
20240100000000 ,0,1020.16,39.49,34.94,57183.79,1096.28
20240100000000 ,0,1020.06,35.75,34.25,13872.75,41.75
20240100000000 ,0,1020,30.15,39.8,14583.42,47.33
20240100000000 ,0,1019.79,27.44,44.19,14271.83,45.84
20240100000000 ,0,1019.6,26.83,45.82,15575.42,38.49
20240100000000 ,0,1019.41,28.24,47.02,38756.75,72.58
20240100000000 ,0,1019.13,28.69,42.72,13446.92,40.2
20240100000000 ,0,1018.92,25.88,45.43,11989.58,30.49
20240100000000 ,0,1018.68,24.44,48.42,11081.34,26.21
20240100000000 ,0,1018.45,24.06,50.59,10511.16,24
20240100000000 ,0,1018.26,24.01,51.54,14397.92,21.8
20240100000000 ,0,1018.05,26.08,51.15,19492.75,24.06
20240100000000 ,0,1017.86,25.38,48.78,9492.33,19.83
20240100000000 ,0,1017.75,24,51.69,8916.67,17.34
20240100000000 ,0,1017.58,23.26,52.93,8596.42,16.09
20240100000000 ,0,1017.44,22.92,53.46,9122.83,18.38
20240100000000 ,0,1017.41,22.96,54.69,11297.58,30.71
20240100000000 ,0,1017.29,23.2,55.69,13638.58,48.82
20240100000000 ,0,1017.22,23.91,55.41,15336.5,62.43
20240100000000 ,0,1017.18,24.36,54.58,15645.42,67.2
20240100000000 ,0,1017.13,24.65,54.17,16097.42,71.11
20240100000000 ,0,1017.05,25.08,52.97,13507.92,49.76
20240100000000 ,0,1016.98,24.95,52.91,13515.08,51.16
20240100000000 ,0,1016.89,25.17,52.8,14442.75,55.93
20240100000000 ,0,1016.84,25.18,52.39,12051.67,40.64
20240100000000 ,0,1016.79,24.97,52.37,11184.92,33.18
20240100000000 ,0,1016.72,24.75,51.71,9426.83,24.11
20240100000000 ,0,1016.73,24.09,51.95,7391.67,14.52
20240100000000 ,0,1016.85,23.06,53.67,6082.67,9.86
20240100000000 ,0,1016.92,22.64,55,6140.84,9.98
20240100000000 ,0,1016.96,22.58,55.52,5549.08,8.28
20240100000000 ,0,1017.01,22.37,56.69,4652.17,5.7
20240100000000 ,0,1017.11,22.15,58.27,3989.75,4.27
20240100000000 ,0,1017.17,21.89,58.23,3237.08,2.92
20240100000000 ,0,1017.16,21.71,59.05,2614.75,1.97
20240100000000 ,0,1017.14,21.41,61.19,2108.25,1.26
20240100000000 ,0,1017.14,21.12,63.72,1444.83,0.62
20240100000000 ,0,1017.26,20.73,63.19,957.92,0.29
20240100000000 ,0,1019,23.67,62.76,16825.92,76.48
20240100000000 ,0,1018.95,23.6,60.96,10851.17,30.64
20240100000000 ,0,1018.8,22.76,62.26,11015.17,30.46
20240100000000 ,0,1018.72,22.47,64.32,14628.67,53.67
20240100000000 ,0,1018.72,22.56,64.61,13798,51.49
20240100000000 ,0,1018.63,22.83,64.54,16953.92,82.12
20240100000000 ,0,1018.53,24.02,63.71,19281.5,100.29
20240100000000 ,0,1018.46,24.75,61.98,20960,126.59
20240100000000 ,0,1018.4,28,60.6,52412.4,860.13
20240100000000 ,0,1018.24,32.35,50.75,44734.42,704.49
20240100000000 ,0,1018.22,33.19,49.33,53503.34,1031.41
20240100000000 ,0,1018.07,32.23,46.35,23586.84,151.44
20240100000000 ,0,1018.12,29.24,51.21,26415.34,205.96
20240100000000 ,0,1018.03,28.55,52.26,24438.5,159.13
20240100000000 ,0,1018.01,27.64,53.93,25234.58,176.73
20240100000000 ,0,1017.96,27.42,55.75,33714.47,277.25
20240100000000 ,0,1017.82,27.48,55.03,23556.5,150.72
20240100000000 ,0,1017.82,26.72,56.94,24545.58,167.42
20240100000000 ,0,1017.68,25.82,57.95,16759.83,77.47
20240100000000 ,0,1017.56,24.23,60.79,11300.93,35.71
20240100000000 ,0,1017.49,23.53,63.8,15491.75,64.04
20240100000000 ,0,1017.35,23.16,64.2,9162.83,24.34
20240100000000 ,0,1017.25,22.24,66.17,6721.83,13.48
20240100000000 ,0,1017.24,21.37,68.33,4810.92,6.75
20240100000000 ,0,1017.16,20.74,69.48,4288.58,5.36
20240100000000 ,0,1017.28,19.97,72.84,3558.5,3.42
20240100000000 ,0,1017.29,18.88,77,3706.58,3.76
20240100000000 ,0,1017.32,18.37,79.77,4639,6.49
20240100000000 ,0,1017.32,18.4,79.9,4964.17,6.91
20240100000000 ,0,1017.35,18.78,77.63,4680.33,5.99
20240100000000 ,0,1017.39,19.08,74.66,4682.58,6.14
20240100000000 ,0,1017.44,19.2,72.98,4866.83,6.88
20240100000000 ,0,1017.49,19.21,71.1,4855.42,6.67
20240100000000 ,0,1017.47,19.27,71.39,4226.17,5.14
20240100000000 ,0,1017.54,19.06,70.71,3026.5,2.6
20240100000000 ,0,1017.63,18.78,71.37,2365.67,1.59
20240100000000 ,0,1017.77,18.6,71.98,2301.67,1.52
20240100000000 ,0,1017.89,18.45,72.4,2388.83,1.63
20240100000000 ,0,1017.97,18.38,72.1,2325,1.6
20240100000000 ,0,1018.04,18.3,71.71,2145.25,1.39
20240100000000 ,0,1018.21,18.29,71.86,1985,1.21
20240100000000 ,0,1018.38,18.18,71.5,1408.67,0.65
20240100000000 ,0,1018.51,18.03,71.67,1104.25,0.4
20240100000000 ,0,1018.72,17.82,70.97,828,0.25
20240100000000 ,0,1018.89,17.68,70.8,685.5,0.16
20240100000000 ,0,1019.06,17.54,70.39,498.5,0.1
20240100000000 ,0,1019.28,17.54,70.55,322.92,0.05
20240100000000 ,0,1019.5,17.42,69.69,213.33,0.02
20240100000000 ,0,1023.82,19.22,59,7253.92,14.9
20240100000000 ,0,1023.82,19.3,58.23,7393.16,15.5
20240100000000 ,0,1023.84,19.49,59.23,8251.33,19.32
20240100000000 ,0,1023.79,20.08,58.71,8803.83,21.8
20240100000000 ,0,1023.75,20.28,56.51,9455.42,25.06
20240100000000 ,0,1023.66,20.47,55.63,10735.25,32.7
20240100000000 ,0,1023.48,20.89,55.04,12589.5,45.34
20240100000000 ,0,1023.37,21.76,56.14,14234.75,57.44
20240100000000 ,0,1023.2,23.25,57.18,18342.92,95.49
20240100000000 ,0,1023.15,24.83,55.4,24872.83,174.41
20240100000000 ,0,1023.04,26.41,50.45,28319.58,227.54
20240100000000 ,0,1022.84,26.96,45.78,27605.58,219.83
20240100000000 ,0,1022.69,26.76,44.31,23250.08,154.49
20240100000000 ,0,1022.47,26.42,44.1,21870.67,137.74
20240100000000 ,0,1022.32,26.08,44,22211,142.78
20240100000000 ,0,1022.15,26.24,44.46,23715.58,160.04
20240100000000 ,0,1021.99,26.59,43.76,27063.92,211.18
20240100000000 ,0,1021.78,26.84,42.98,29758.16,259.57
20240100000000 ,0,1021.64,27.02,42.76,30548.25,276.93
20240100000000 ,0,1021.43,27.07,42.74,28692.33,246.97
20240100000000 ,0,1021.22,26.81,42.82,25254.25,185.66
20240100000000 ,0,1021.1,27.18,43.37,29819,278.46
20240100000000 ,0,1020.82,27.62,42.37,28530.83,259.49
20240100000000 ,0,1020.67,26.66,42.97,26077.42,207.31
20240100000000 ,0,1020.52,25.98,43.98,20731.33,127.79
20240100000000 ,0,1020.42,25.01,45.22,20220.5,119.54
20240100000000 ,0,1020.46,24.56,46.47,21349.17,137.35
20240100000000 ,0,1020.41,24.66,46.32,19970.42,113.66
20240100000000 ,0,1020.41,24.18,46.44,15440.17,65.76
20240100000000 ,0,1020.41,22.77,47.61,9654.08,29.09
20240100000000 ,0,1020.42,21.48,50.25,8196.5,21.08
20240100000000 ,0,1020.36,20.9,52.17,10535.17,31.57
20240100000000 ,0,1020.32,20.9,52.75,10094.5,28.35
20240100000000 ,0,1020.28,20.72,52.35,6501.83,12.06
20240100000000 ,0,1020.32,20.23,53.15,6159.33,10.47
20240100000000 ,0,1020.32,19.84,54.16,5790,9.68
20240100000000 ,0,1020.34,19.7,54.65,5391.75,8.5
20240100000000 ,0,1020.42,19.7,55.46,6229.08,10.86
20240100000000 ,0,1020.52,19.63,55.8,6347.17,10.63
20240100000000 ,0,1020.55,19.5,56.15,5918,9.42
20240100000000 ,0,1020.65,19.44,56.12,5115.75,7.44
20240100000000 ,0,1020.75,19.29,56.07,4229.17,5.14
20240100000000 ,0,1020.9,19.03,56.34,3575.17,3.79
20240100000000 ,0,1020.95,18.84,56.49,3042,2.8
20240100000000 ,0,1021.04,18.65,56.75,2353.92,1.8
20240100000000 ,0,1021.14,18.47,56.83,1696.17,0.98
20240100000000 ,0,1021.29,18.23,56.77,958.67,0.36
20240100000000 ,0,1021.44,18.02,56.91,628.08,0.18
20240100000000 ,0,1022.13,19.26,63.71,8638.83,17.32
20240100000000 ,0,1022.06,20.39,62.15,9016.58,19.76
20240100000000 ,0,1021.98,22.3,60.48,40646.4,288.98
20240100000000 ,0,1021.85,28.52,54.51,90628.44,1441.64
20240100000000 ,0,1021.69,34.96,44.03,94185,1582.51
20240100000000 ,0,1021.53,38.62,37.26,96279.62,1589.18
20240100000000 ,0,1021.39,40.1,34.46,95046.6,1627.96
20240100000000 ,0,1021.25,40.68,33.13,93217.56,1646
20240100000000 ,0,1021.04,40.57,33.06,91062.21,1663.42
20240100000000 ,0,1020.79,40.55,33,88837.5,1675.15
20240100000000 ,0,1020.67,40.95,32.32,72218.25,1441.41
20240100000000 ,0,1020.46,38.63,30.69,9869.75,24.4
20240100000000 ,0,1020.37,32.39,35.5,9763.67,23.49
20240100000000 ,0,1020.2,28.71,41.49,10124.17,24.3
20240100000000 ,0,1020.14,28.23,45.73,41880.73,66.02
20240100000000 ,0,1020.02,32.12,43.85,60044.73,1180.41
20240100000000 ,0,1019.87,32.25,38.77,8761.08,18.74
20240100000000 ,0,1019.76,27.58,43.42,8557.67,17.76
20240100000000 ,0,1019.7,25.51,48.12,8737.33,18.55
20240100000000 ,0,1019.6,25.1,50.48,8730.17,18.68
20240100000000 ,0,1019.52,25.27,51.86,15673.17,42.85
20240100000000 ,0,1019.47,28.12,52.01,29951.21,471.66
20240100000000 ,0,1019.25,28.12,46.99,7989.33,15.77
20240100000000 ,0,1019.09,25.29,51.26,7720.92,14.55
20240100000000 ,0,1019.05,24.08,55.52,8118.33,16.32
20240100000000 ,0,1019.03,23.54,57.58,8543.25,19.09
20240100000000 ,0,1018.99,23.23,60.58,10499.58,29.87
20240100000000 ,0,1018.95,23.96,61.07,12360.42,45.42
20240100000000 ,0,1018.84,24.18,59.4,11457.17,31.88
20240100000000 ,0,1018.69,24.35,60.27,12922.25,48.06
20240100000000 ,0,1018.59,24.71,59.06,11887.42,38.61
20240100000000 ,0,1018.56,24.54,59.67,11788,39.06
20240100000000 ,0,1018.45,24.37,59.24,6616.67,14
20240100000000 ,0,1018.47,23.76,60.6,5276.5,8.88
20240100000000 ,0,1018.39,23.42,62.21,6898.75,13.5
20240100000000 ,0,1018.38,23.12,62.22,5424.92,8.61
20240100000000 ,0,1018.42,22.91,63.27,5857.5,9.88
20240100000000 ,0,1018.49,22.76,63.37,5527.08,8.63
20240100000000 ,0,1018.42,22.81,64.19,5957,9.75
20240100000000 ,0,1018.54,22.67,64.39,5297.83,7.22
20240100000000 ,0,1018.65,22.29,65.07,4155.5,4.26
20240100000000 ,0,1018.76,21.87,66.1,4607.92,5.33
20240100000000 ,0,1018.87,21.92,66.74,4759.08,6.06
20240100000000 ,0,1018.96,21.78,65.83,1680.5,0.98
20240100000000 ,0,1019.12,21.3,65.84,668.33,0.17
20240100000000 ,0,1019.35,20.48,72.67,342.83,0.05
20240100000000 ,0,1019.51,18.79,85.19,425.58,0.07
20240100000000 ,0,1019.59,18.36,89.59,517.17,0.12
20240100000000 ,0,1024.77,19.02,70.52,4121.75,4.62
20240100000000 ,0,1024.86,19.19,69.79,4957,6.9
20240100000000 ,0,1025.01,19.38,68.38,4775.5,6.31
20240100000000 ,0,1025.04,19.4,68.33,5218,7.38
20240100000000 ,0,1025.03,19.37,67.98,4675.75,5.99
20240100000000 ,0,1024.99,19.26,67.33,4282.08,5.07
20240100000000 ,0,1024.86,19.3,67.3,5019,6.84
20240100000000 ,0,1024.89,19.31,66.87,4970.17,6.54
20240100000000 ,0,1024.8,19.33,66.84,4611.92,5.92
20240100000000 ,0,1024.75,19.3,67.2,5053.08,7.02
20240100000000 ,0,1024.66,19.43,67.46,5657.83,8.79
20240100000000 ,0,1024.61,19.5,66.04,6160.08,10.26
20240100000000 ,0,1024.51,19.52,65.43,6380.83,10.98
20240100000000 ,0,1024.36,19.59,65.29,6462.92,11.31
20240100000000 ,0,1024.19,19.6,64.87,6409.08,11.2
20240100000000 ,0,1024.11,19.58,64.73,6002.67,9.88
20240100000000 ,0,1024.03,19.51,64.31,6951.33,13.29
20240100000000 ,0,1023.81,19.82,64.21,9992.83,26.82
20240100000000 ,0,1023.61,20.21,63.45,10853.92,32.25
20240100000000 ,0,1023.49,20.71,62.93,12153.08,40.43
20240100000000 ,0,1023.44,20.98,61.77,12310.75,42.18
20240100000000 ,0,1023.38,21.05,61.05,14057.58,55.2
20240100000000 ,0,1023.26,21.56,60.47,15681,66.39
20240100000000 ,0,1023.14,21.78,59.29,15592.83,67.21
20240100000000 ,0,1023.14,21.52,58.9,13475,49.83
20240100000000 ,0,1023.09,21.45,59.01,13616.75,51.1
20240100000000 ,0,1023.02,21.14,58.3,10918.75,32.38
20240100000000 ,0,1022.98,20.57,59.57,9134.17,22.93
20240100000000 ,0,1022.97,20.13,60.18,8378.33,19.21
20240100000000 ,0,1022.87,19.95,60.65,7674.17,16.34
20240100000000 ,0,1022.79,19.72,60.9,6667.25,12.09
20240100000000 ,0,1022.7,19.5,61.62,6187.17,10.44
20240100000000 ,0,1022.72,19.3,61.48,4936.67,6.81
20240100000000 ,0,1022.71,19.06,61.95,4069.75,4.62
20240100000000 ,0,1022.68,18.91,62.34,3947.5,4.28
20240100000000 ,0,1022.72,18.9,62.6,3961.5,4.36
20240100000000 ,0,1022.72,18.9,62.75,4263.08,5.21
20240100000000 ,0,1022.67,18.99,62.64,4600.75,5.94
20240100000000 ,0,1022.69,19.05,62.91,5224.92,7.6
20240100000000 ,0,1022.74,19.12,62.22,3922.42,4.56
20240100000000 ,0,1022.91,18.91,61.17,2532.33,1.94
20240100000000 ,0,1022.99,18.65,61.56,1991.92,1.23
20240100000000 ,0,1023.09,18.52,62.1,1741.67,0.99
20240100000000 ,0,1023.14,18.43,62.01,1254.75,0.53
20240100000000 ,0,1023.2,18.3,62.07,1047.83,0.38
20240100000000 ,0,1023.27,18.27,62.27,836.25,0.27
20240100000000 ,0,1023.44,18.2,62.34,580.16,0.14
20240100000000 ,0,1023.49,18.1,62.67,355.67,0.07
20240100000000 ,0,1023.66,19.38,82.08,19201.58,104.29
20240100000000 ,0,1023.79,21.63,77.52,19871.75,113.06
20240100000000 ,0,1023.73,23,71.32,20934.66,120.5
20240100000000 ,0,1023.66,23.48,67.87,18779.25,119.47
20240100000000 ,0,1023.54,26.75,65.87,76947.36,1492.85
20240100000000 ,0,1023.35,30.8,54.36,39604.4,449.24
20240100000000 ,0,1023.24,28.46,51.89,23045.47,160.28
20240100000000 ,0,1023.1,26.17,55.75,21856.08,218.72
20240100000000 ,0,1022.94,25.56,56.83,16427.25,76.13
20240100000000 ,0,1022.78,25.36,57.48,18965.09,100.04
20240100000000 ,0,1022.54,25.77,57.86,25760.33,192.01
20240100000000 ,0,1022.41,26.88,55.36,25225.83,190.45
20240100000000 ,0,1022.25,27.63,53.69,29657.58,262.2
20240100000000 ,0,1022.08,28,51.87,24555.58,175.37
20240100000000 ,0,1021.93,28.09,52.11,39640.51,430.28
20240100000000 ,0,1021.79,29.97,49.36,30900.78,303.28
20240100000000 ,0,1021.55,28.43,49.28,20385.42,127.28
20240100000000 ,0,1021.28,26.5,52.16,21155.17,128.8
20240100000000 ,0,1021.07,25.42,54.86,17762.42,90.91
20240100000000 ,0,1020.91,25.69,56.26,24581.75,192.85
20240100000000 ,0,1020.82,26.94,55.18,27143.25,201.89
20240100000000 ,0,1020.67,26.7,54.48,25487.42,238.7
20240100000000 ,0,1020.5,26.84,54.84,24825.42,192.77
20240100000000 ,0,1020.26,26.34,54.84,21907.92,143.43
20240100000000 ,0,1020.02,26.08,56.08,23117.58,165.3
20240100000000 ,0,1019.84,26.32,55.7,18075,103.73
20240100000000 ,0,1019.73,25.86,56.07,20055.42,123.22
20240100000000 ,0,1019.69,25.96,56.52,21844,146.73
20240100000000 ,0,1019.57,26.58,55.38,17791.17,99.83
20240100000000 ,0,1019.4,25.61,55.55,14782.67,64.99
20240100000000 ,0,1019.34,24.56,57.7,13469,56.26
20240100000000 ,0,1019.3,24.14,59.2,16572.33,80.03
20240100000000 ,0,1019.17,24.67,59.61,17130.08,89.65
20240100000000 ,0,1019.1,25.05,58.01,13175.92,53.15
20240100000000 ,0,1019.13,24.64,58.54,14833.08,66.34
20240100000000 ,0,1019.05,24.61,59.34,15019.75,68.15
20240100000000 ,0,1019.07,24.77,58.78,14016.08,57.42
20240100000000 ,0,1019.06,24.73,58.76,13117.67,50.17
20240100000000 ,0,1019.09,24.33,59.24,11822.58,41.17
20240100000000 ,0,1019.14,23.92,60.1,10740.5,34.97
20240100000000 ,0,1019.11,23.35,60.54,8558.25,21.86
20240100000000 ,0,1019.16,22.71,61.62,7410.25,17.2
20240100000000 ,0,1019.2,22.41,62.79,6952.5,15.23
20240100000000 ,0,1019.25,22.17,63.11,5559.25,10.11
20240100000000 ,0,1019.33,21.63,64.2,4239,5.91
20240100000000 ,0,1019.39,21.22,65.76,3065.17,3.28
20240100000000 ,0,1019.4,20.92,66.6,2140.58,1.72
20240100000000 ,0,1019.46,20.67,67.6,1698.08,1.3
20240100000000 ,0,1017.92,20.94,68.68,8472.58,17.35
20240100000000 ,0,1017.94,22.14,68.81,15991.42,72.5
20240100000000 ,0,1017.92,25.43,64.61,43030.65,337.79
20240100000000 ,0,1017.92,31.05,57.35,100851.94,1574.59
20240100000000 ,0,1017.75,38.22,45.51,106780.19,1625.83
20240100000000 ,0,1017.55,41.33,38.43,104442.27,1599.98
20240100000000 ,0,1017.44,41.9,35.96,101206.1,1629.86
20240100000000 ,0,1017.29,41.75,35.5,98739.35,1643.26
20240100000000 ,0,1017.25,40.78,35.64,95431.31,1707.32
20240100000000 ,0,1017.11,38.76,37.49,91082.33,1729.09
20240100000000 ,0,1017.05,37.88,38.71,86652.5,1746.78
20240100000000 ,0,1016.89,35.97,38.87,15397.68,184.37
20240100000000 ,0,1016.82,30.59,45.22,11663.25,32.68
20240100000000 ,0,1016.7,28.27,51.47,25100.25,36.69
20240100000000 ,0,1016.54,30.98,51.79,68463.81,867.7
20240100000000 ,0,1016.48,34.93,46.26,70292.13,1831.09
20240100000000 ,0,1016.34,35.1,43.03,27078.94,384.17
20240100000000 ,0,1016.2,30.23,48.91,20674.17,128.45
20240100000000 ,0,1016.13,27.91,54.34,21389.58,141.09
20240100000000 ,0,1016.03,28.08,56.22,30614.33,238.51
20240100000000 ,0,1015.9,30.2,53,40036.26,444.28
20240100000000 ,0,1015.64,30.81,50.59,30193.7,286.81
20240100000000 ,0,1015.46,29.47,52.09,25115.42,190.04
20240100000000 ,0,1015.26,28.68,53.93,21245.92,131.09
20240100000000 ,0,1015.16,27.99,55.32,23292.75,163.54
20240100000000 ,0,1015.09,27.66,55.72,18311.58,111.63
20240100000000 ,0,1015.01,26.5,57.71,17284.42,87.18
20240100000000 ,0,1014.89,26.28,58.03,13406.92,55.33
20240100000000 ,0,1014.84,25.63,59.76,16557.67,83.65
20240100000000 ,0,1014.77,26.06,60.61,19085.33,108.43
20240100000000 ,0,1014.71,26.25,59.47,16350.92,78.27
20240100000000 ,0,1014.64,25.81,60.4,15975.92,75.36
20240100000000 ,0,1014.55,25.63,60.16,12225,43.43
20240100000000 ,0,1014.52,24.96,61.22,10165.67,30.57
20240100000000 ,0,1014.5,24.64,62.41,10451.42,32.21
20240100000000 ,0,1014.41,24.38,62.89,10366.67,32.22
20240100000000 ,0,1014.37,23.95,62.7,5952.58,10.45
20240100000000 ,0,1014.32,23.45,64.18,6645.83,13.41
20240100000000 ,0,1014.36,23.31,64.51,6521.42,12.3
20240100000000 ,0,1014.39,23.31,64.35,5563.17,9.66
20240100000000 ,0,1014.49,22.92,64.46,3708.83,4.64
20240100000000 ,0,1014.51,22.42,64.88,2114.25,1.26
20240100000000 ,0,1014.57,22.07,66.31,2073.58,1.35
20240100000000 ,0,1014.68,21.78,67.37,1472.92,0.78
